"journeyID","journey_start","journey_end","journey_duration"
11714,2016-02-15,2016-03-09,23
11715,2016-05-15,2016-05-15,0
11716,2016-06-20,2016-07-22,32
11717,2015-11-18,2015-12-10,22
11718,2016-04-15,2016-04-15,0
11719,2016-05-22,2016-06-21,30
11720,2015-12-14,2015-12-14,0
11721,2016-01-04,2016-01-12,8
11722,2015-11-02,2015-11-02,0
11723,2016-01-23,2016-01-23,0
11724,2016-06-13,2016-06-13,0
11725,2016-07-15,2016-07-20,5
11726,2016-02-04,2016-02-14,10
11727,2016-01-23,2016-01-23,0
11728,2015-12-20,2015-12-20,0
11729,2016-02-08,2016-03-06,27
11730,2016-08-16,2016-08-16,0
11731,2015-09-03,2015-09-03,0
11732,2016-01-08,2016-05-24,137
11733,2015-07-06,2015-07-29,23
11734,2016-05-26,2016-10-27,154
11735,2016-06-05,2016-06-05,0
11736,2015-12-13,2015-12-13,0
11737,2016-01-26,2016-01-26,0
11738,2016-03-13,2016-03-29,16
11739,2016-07-09,2016-07-09,0
11740,2016-10-06,2016-10-06,0
11741,2015-06-05,2015-07-03,28
11742,2015-09-30,2016-10-29,395
11743,2015-11-16,2016-02-18,94
11744,2016-03-30,2016-04-18,19
11745,2016-05-22,2016-06-16,25
11746,2016-09-01,2016-10-11,40
11747,2016-09-21,2016-10-20,29
11748,2015-11-24,2015-12-08,14
11749,2016-01-17,2016-03-04,47
11750,2016-01-02,2016-02-09,38
11751,2015-11-05,2015-11-25,20
11752,2016-07-05,2016-10-30,117
11753,2016-02-16,2016-04-19,63
11754,2016-05-03,2016-05-03,0
11755,2015-12-10,2016-01-03,24
11756,2015-12-17,2015-12-17,0
11757,2016-03-31,2016-03-31,0
11758,2016-06-24,2016-06-24,0
11759,2016-07-25,2016-07-25,0
11760,2016-09-29,2016-10-05,6
11761,2015-07-09,2015-08-06,28
11762,2016-05-11,2016-06-29,49
11763,2016-08-10,2016-08-13,3
11764,2016-09-29,2016-10-12,13
11765,2015-11-21,2015-11-23,2
11766,2016-01-04,2016-03-10,66
11767,2016-04-12,2016-06-16,65
11768,2016-01-06,2016-01-27,21
11769,2016-04-10,2016-04-10,0
11770,2016-06-26,2016-09-26,92
11771,2015-09-23,2015-09-23,0
11772,2016-01-24,2016-01-24,0
11773,2016-03-04,2016-03-05,1
11774,2016-05-12,2016-05-18,6
11775,2016-10-08,2016-10-08,0
11776,2016-01-16,2016-01-22,6
11777,2015-11-17,2015-11-17,0
11778,2016-04-05,2016-07-27,113
11779,2016-01-02,2016-01-20,18
11780,2016-02-26,2016-03-03,6
11781,2016-07-28,2016-08-02,5
11782,2016-10-04,2016-10-04,0
11783,2016-05-30,2016-06-04,5
11784,2016-08-29,2016-08-29,0
11785,2016-03-01,2016-03-01,0
11786,2015-11-03,2016-07-14,254
11787,2016-02-08,2016-02-08,0
11788,2016-03-12,2016-04-25,44
11789,2016-07-05,2016-07-06,1
11790,2016-02-14,2016-02-14,0
11791,2016-04-27,2016-04-27,0
11792,2016-02-29,2016-02-29,0
11793,2015-12-10,2016-01-24,45
11794,2015-07-16,2015-07-22,6
11795,2015-09-11,2015-09-11,0
11796,2015-10-18,2015-10-18,0
11797,2015-11-25,2015-11-26,1
11798,2016-03-08,2016-03-08,0
11799,2016-05-24,2016-06-14,21
11800,2016-07-21,2016-07-23,2
11801,2016-10-26,2016-10-27,1
11802,2015-11-17,2015-11-17,0
11803,2015-06-07,2015-06-08,1
11804,2016-02-16,2016-04-02,46
11805,2016-01-02,2016-01-02,0
11806,2016-01-01,2016-01-01,0
11807,2015-12-04,2016-01-30,57
11808,2016-02-22,2016-02-22,0
11809,2016-04-17,2016-10-28,194
11810,2015-11-22,2015-11-22,0
11811,2016-01-08,2016-01-15,7
11812,2016-03-11,2016-06-07,88
11813,2016-06-10,2016-10-23,135
11814,2015-12-02,2015-12-11,9
11815,2015-12-13,2016-01-14,32
11816,2016-03-06,2016-03-13,7
11817,2015-12-20,2015-12-20,0
11818,2016-02-02,2016-02-02,0
11819,2016-03-28,2016-03-28,0
11820,2016-05-03,2016-05-03,0
11821,2016-06-04,2016-06-16,12
11822,2016-07-20,2016-09-04,46
11823,2015-06-02,2015-06-21,19
11824,2015-11-23,2016-01-22,60
11825,2016-01-17,2016-02-03,17
11826,2016-03-09,2016-03-09,0
11827,2016-04-10,2016-10-23,196
11828,2015-11-26,2015-12-15,19
11829,2016-01-16,2016-03-31,75
11830,2016-05-21,2016-05-21,0
11831,2016-08-05,2016-08-08,3
11832,2016-03-11,2016-03-27,16
11833,2016-08-08,2016-10-14,67
11834,2015-09-28,2016-06-20,266
11835,2016-01-23,2016-02-02,10
11836,2015-11-11,2015-11-18,7
11837,2016-03-07,2016-03-27,20
11838,2016-04-21,2016-06-13,53
11839,2016-07-28,2016-08-24,27
11840,2015-11-22,2015-11-22,0
11841,2016-05-10,2016-06-25,46
11842,2015-11-15,2016-01-06,52
11843,2016-02-10,2016-03-09,28
11844,2016-06-12,2016-08-24,73
11845,2016-03-18,2016-06-14,88
11846,2015-11-09,2015-11-12,3
11847,2016-02-13,2016-02-13,0
11848,2016-06-16,2016-07-05,19
11849,2016-08-17,2016-10-01,45
11850,2015-11-22,2016-05-23,183
11851,2016-10-19,2016-10-31,12
11852,2015-12-27,2016-02-05,40
11853,2016-04-18,2016-04-18,0
11854,2016-07-08,2016-07-08,0
11855,2016-08-23,2016-09-19,27
11856,2016-10-22,2016-10-22,0
11857,2015-09-20,2015-12-10,81
11858,2016-01-10,2016-03-31,81
11859,2015-11-29,2015-11-29,0
11860,2016-01-02,2016-04-04,93
11861,2015-06-22,2015-08-19,58
11862,2015-10-06,2015-11-08,33
11863,2016-07-01,2016-08-07,37
11864,2016-02-05,2016-02-05,0
11865,2016-03-03,2016-03-20,17
11866,2016-04-25,2016-05-18,23
11867,2016-09-11,2016-09-11,0
11868,2016-05-14,2016-05-17,3
11869,2016-01-11,2016-02-04,24
11870,2016-05-23,2016-05-23,0
11871,2016-07-21,2016-08-13,23
11872,2016-09-13,2016-09-13,0
11873,2016-10-24,2016-10-24,0
11874,2016-06-30,2016-07-19,19
11875,2015-11-18,2015-12-17,29
11876,2016-06-10,2016-10-24,136
11877,2015-12-18,2016-06-03,168
11878,2015-11-25,2016-10-28,338
11879,2015-12-05,2015-12-05,0
11880,2016-01-06,2016-01-17,11
11881,2016-02-21,2016-02-22,1
11882,2016-06-17,2016-06-17,0
11883,2015-06-16,2015-07-11,25
11884,2015-09-17,2015-10-06,19
11885,2016-03-24,2016-08-14,143
11886,2016-10-01,2016-10-23,22
11887,2015-11-20,2015-11-28,8
11888,2016-01-15,2016-01-15,0
11889,2015-11-25,2016-05-20,177
11890,2016-06-25,2016-07-28,33
11891,2016-01-07,2016-01-23,16
11892,2016-05-07,2016-05-22,15
11893,2016-06-27,2016-07-18,21
11894,2016-05-29,2016-05-29,0
11895,2015-11-29,2015-11-29,0
11896,2016-01-16,2016-01-16,0
11897,2016-04-08,2016-04-08,0
11898,2015-11-04,2015-11-08,4
11899,2015-12-13,2015-12-28,15
11900,2016-07-02,2016-08-25,54
11901,2016-02-03,2016-02-22,19
11902,2016-04-29,2016-05-25,26
11903,2016-09-05,2016-10-28,53
11904,2015-12-08,2015-12-29,21
11905,2015-11-04,2016-01-27,84
11906,2015-11-15,2016-01-11,57
11907,2016-01-13,2016-03-21,68
11908,2015-06-05,2015-08-23,79
11909,2016-03-23,2016-04-24,32
11910,2016-06-12,2016-06-18,6
11911,2016-02-07,2016-02-16,9
11912,2015-11-17,2015-11-25,8
11913,2016-04-13,2016-06-05,53
11914,2016-08-11,2016-08-11,0
11915,2016-10-30,2016-10-30,0
11916,2015-12-03,2016-01-23,51
11917,2016-01-24,2016-01-25,1
11918,2016-03-05,2016-04-01,27
11919,2016-05-14,2016-07-03,50
11920,2016-08-01,2016-08-01,0
11921,2016-09-16,2016-10-16,30
11922,2015-11-03,2016-03-22,140
11923,2016-05-28,2016-10-31,156
11924,2015-11-07,2015-11-07,0
11925,2015-12-25,2016-01-17,23
11926,2016-05-10,2016-05-10,0
11927,2016-08-14,2016-08-14,0
11928,2015-11-29,2015-11-29,0
11929,2016-01-04,2016-01-14,10
11930,2016-04-08,2016-04-08,0
11931,2016-06-02,2016-06-15,13
11932,2016-07-17,2016-07-17,0
11933,2016-08-16,2016-08-16,0
11934,2016-09-28,2016-09-28,0
11935,2015-06-03,2015-06-08,5
11936,2015-11-29,2015-12-26,27
11937,2015-11-15,2015-11-17,2
11938,2016-01-01,2016-03-13,72
11939,2015-12-04,2015-12-16,12
11940,2016-01-02,2016-03-12,70
11941,2015-12-02,2016-01-09,38
11942,2015-12-29,2015-12-29,0
11943,2015-12-05,2015-12-05,0
11944,2016-01-07,2016-10-17,284
11945,2016-01-17,2016-01-31,14
11946,2016-05-16,2016-07-07,52
11947,2016-08-08,2016-10-02,55
11948,2015-12-02,2015-12-28,26
11949,2015-11-25,2015-11-27,2
11950,2015-11-06,2015-11-06,0
11951,2015-12-19,2016-01-05,17
11952,2016-02-11,2016-10-03,235
11953,2015-12-02,2016-08-08,250
11954,2016-09-08,2016-10-25,47
11955,2015-06-03,2015-06-23,20
11956,2016-06-25,2016-06-25,0
11957,2016-07-29,2016-10-22,85
11958,2015-12-05,2015-12-05,0
11959,2016-02-25,2016-02-25,0
11960,2016-04-09,2016-06-05,57
11961,2016-07-06,2016-08-01,26
11962,2016-09-15,2016-09-15,0
11963,2016-10-14,2016-10-24,10
11964,2015-09-05,2015-09-05,0
11965,2015-06-23,2015-07-19,26
11966,2015-11-20,2015-11-20,0
11967,2016-03-20,2016-08-18,151
11968,2015-11-30,2015-12-19,19
11969,2016-10-01,2016-10-16,15
11970,2015-11-28,2016-01-19,52
11971,2016-02-10,2016-04-13,63
11972,2016-07-10,2016-07-22,12
11973,2016-09-02,2016-09-23,21
11974,2016-03-16,2016-03-29,13
11975,2016-03-30,2016-03-30,0
11976,2016-07-06,2016-07-28,22
11977,2015-12-06,2016-01-24,49
11978,2016-05-24,2016-08-09,77
11979,2016-02-22,2016-03-08,15
11980,2016-08-10,2016-08-21,11
11981,2016-09-19,2016-10-30,41
11982,2015-12-04,2016-01-27,54
11983,2015-06-09,2015-06-09,0
11984,2015-07-28,2015-08-04,7
11985,2015-08-17,2015-09-01,15
11986,2015-10-16,2015-10-16,0
11987,2016-02-13,2016-09-03,203
11988,2016-10-04,2016-10-04,0
11989,2016-01-15,2016-01-24,9
11990,2016-01-30,2016-03-06,36
11991,2015-07-30,2015-08-31,32
11992,2015-10-23,2015-10-30,7
11993,2016-01-06,2016-01-06,0
11994,2016-06-10,2016-06-14,4
11995,2016-04-13,2016-04-13,0
11996,2015-12-31,2015-12-31,0
11997,2016-07-14,2016-08-07,24
11998,2016-02-26,2016-02-26,0
11999,2016-01-03,2016-01-11,8
12000,2016-03-23,2016-04-13,21
12001,2015-12-08,2015-12-19,11
12002,2016-02-07,2016-02-07,0
12003,2016-03-11,2016-03-11,0
12004,2016-07-02,2016-07-21,19
12005,2016-10-30,2016-10-30,0
12006,2016-01-11,2016-03-15,64
12007,2016-05-03,2016-05-17,14
12008,2016-07-28,2016-08-25,28
12009,2016-10-04,2016-10-04,0
12010,2015-11-20,2016-09-01,286
12011,2015-12-01,2016-10-31,335
12012,2015-09-20,2015-09-20,0
12013,2015-12-03,2016-02-12,71
12014,2016-05-11,2016-07-05,55
12015,2016-02-12,2016-04-29,77
12016,2016-10-13,2016-10-31,18
12017,2016-08-08,2016-10-12,65
12018,2015-11-12,2016-02-27,107
12019,2016-03-02,2016-04-25,54
12020,2016-05-25,2016-05-28,3
12021,2016-07-07,2016-10-29,114
12022,2016-01-03,2016-01-11,8
12023,2016-10-05,2016-10-05,0
12024,2015-12-13,2016-03-03,81
12025,2016-07-05,2016-09-08,65
12026,2016-10-11,2016-10-15,4
12027,2016-10-20,2016-10-20,0
12028,2015-12-06,2015-12-08,2
12029,2016-04-10,2016-05-05,25
12030,2016-08-31,2016-10-20,50
12031,2015-08-16,2015-08-16,0
12032,2015-09-18,2015-09-18,0
12033,2015-11-30,2015-11-30,0
12034,2015-11-19,2015-11-19,0
12035,2016-01-26,2016-02-26,31
12036,2016-04-04,2016-04-04,0
12037,2016-05-20,2016-10-31,164
12038,2015-06-21,2015-07-13,22
12039,2015-11-05,2015-11-11,6
12040,2015-12-17,2015-12-21,4
12041,2016-02-01,2016-02-01,0
12042,2015-11-04,2015-11-30,26
12043,2015-12-30,2016-03-03,64
12044,2016-04-29,2016-04-29,0
12045,2016-06-09,2016-10-24,137
12046,2015-12-03,2015-12-04,1
12047,2016-01-09,2016-06-03,146
12048,2016-07-27,2016-08-24,28
12049,2015-06-02,2015-09-05,95
12050,2016-03-20,2016-03-20,0
12051,2016-02-07,2016-02-07,0
12052,2015-11-06,2015-12-10,34
12053,2016-01-10,2016-04-18,99
12054,2016-07-05,2016-08-14,40
12055,2016-09-13,2016-09-15,2
12056,2016-02-20,2016-03-13,22
12057,2016-05-01,2016-05-06,5
12058,2016-07-15,2016-07-15,0
12059,2016-08-29,2016-08-29,0
12060,2016-10-26,2016-10-26,0
12061,2016-05-29,2016-05-29,0
12062,2016-01-26,2016-01-26,0
12063,2016-03-25,2016-04-15,21
12064,2016-06-02,2016-06-27,25
12065,2016-04-26,2016-04-26,0
12066,2016-06-20,2016-10-16,118
12067,2015-11-06,2015-11-07,1
12068,2015-11-22,2015-11-22,0
12069,2015-12-07,2015-12-07,0
12070,2015-12-27,2015-12-31,4
12071,2016-02-21,2016-06-23,123
12072,2015-06-25,2015-07-23,28
12073,2015-12-20,2015-12-29,9
12074,2016-01-28,2016-01-28,0
12075,2016-07-27,2016-08-11,15
12076,2015-11-05,2015-11-05,0
12077,2016-01-06,2016-06-29,175
12078,2015-06-01,2015-07-12,41
12079,2015-08-24,2015-12-15,113
12080,2016-07-12,2016-10-28,108
12081,2016-06-28,2016-09-11,75
12082,2015-11-26,2016-03-02,97
12083,2016-03-14,2016-04-29,46
12084,2016-09-22,2016-10-20,28
12085,2015-12-13,2016-02-02,51
12086,2016-02-06,2016-03-01,24
12087,2016-08-12,2016-08-12,0
12088,2016-02-11,2016-02-11,0
12089,2016-04-29,2016-05-21,22
12090,2016-09-19,2016-09-19,0
12091,2016-01-26,2016-07-21,177
12092,2016-10-03,2016-10-03,0
12093,2016-04-16,2016-04-16,0
12094,2016-05-26,2016-05-26,0
12095,2016-07-29,2016-07-29,0
12096,2015-11-11,2016-04-15,156
12097,2015-06-01,2015-08-01,61
12098,2016-05-22,2016-05-27,5
12099,2016-01-03,2016-01-03,0
12100,2016-03-08,2016-03-23,15
12101,2016-05-06,2016-05-06,0
12102,2016-03-06,2016-03-28,22
12103,2016-04-27,2016-09-14,140
12104,2016-10-27,2016-10-27,0
12105,2015-11-06,2015-11-06,0
12106,2015-12-07,2015-12-07,0
12107,2015-11-08,2015-12-20,42
12108,2016-01-01,2016-01-01,0
12109,2016-03-05,2016-10-23,232
12110,2015-06-29,2015-08-15,47
12111,2015-10-08,2015-11-02,25
12112,2016-01-19,2016-02-13,25
12113,2016-05-12,2016-07-01,50
12114,2015-12-15,2016-01-30,46
12115,2016-04-26,2016-04-26,0
12116,2016-07-04,2016-07-04,0
12117,2016-10-05,2016-10-05,0
12118,2016-01-07,2016-01-07,0
12119,2016-03-10,2016-03-10,0
12120,2016-04-29,2016-04-29,0
12121,2016-09-24,2016-09-24,0
12122,2016-02-09,2016-03-10,30
12123,2016-04-22,2016-08-04,104
12124,2016-09-16,2016-09-16,0
12125,2016-10-20,2016-10-20,0
12126,2015-12-11,2015-12-27,16
12127,2016-02-05,2016-02-20,15
12128,2016-03-28,2016-04-21,24
12129,2016-07-12,2016-09-03,53
12130,2015-12-28,2015-12-28,0
12131,2016-01-31,2016-01-31,0
12132,2016-03-05,2016-03-05,0
12133,2016-07-25,2016-07-25,0
12134,2016-10-08,2016-10-08,0
12135,2015-05-31,2015-07-22,52
12136,2015-08-15,2015-08-21,6
12137,2015-10-02,2015-10-22,20
12138,2015-12-28,2016-04-19,113
12139,2016-06-01,2016-08-22,82
12140,2015-12-14,2016-01-29,46
12141,2016-02-29,2016-02-29,0
12142,2016-03-21,2016-03-21,0
12143,2016-04-24,2016-04-24,0
12144,2016-07-29,2016-07-31,2
12145,2016-09-15,2016-09-15,0
12146,2015-09-10,2015-09-10,0
12147,2016-01-08,2016-01-08,0
12148,2016-04-11,2016-04-18,7
12149,2016-08-03,2016-08-03,0
12150,2015-11-20,2016-03-02,103
12151,2016-04-20,2016-07-20,91
12152,2016-09-15,2016-09-21,6
12153,2016-01-30,2016-03-31,61
12154,2015-12-03,2015-12-28,25
12155,2016-02-25,2016-02-25,0
12156,2016-03-20,2016-03-20,0
12157,2016-06-01,2016-06-01,0
12158,2015-11-27,2015-11-27,0
12159,2016-02-09,2016-03-09,29
12160,2016-05-13,2016-05-13,0
12161,2016-06-23,2016-07-30,37
12162,2016-09-17,2016-09-17,0
12163,2016-01-19,2016-05-01,103
12164,2016-06-16,2016-08-06,51
12165,2015-06-02,2016-01-02,214
12166,2016-02-06,2016-10-28,265
12167,2015-12-01,2016-01-14,44
12168,2016-02-22,2016-02-22,0
12169,2016-05-31,2016-05-31,0
12170,2016-07-23,2016-08-09,17
12171,2016-10-19,2016-10-25,6
12172,2016-03-20,2016-03-20,0
12173,2016-04-10,2016-04-10,0
12174,2016-09-20,2016-09-20,0
12175,2015-06-01,2015-09-28,119
12176,2015-10-15,2015-10-21,6
12177,2015-11-20,2016-10-31,346
12178,2015-12-29,2016-01-17,19
12179,2016-06-07,2016-06-14,7
12180,2016-08-01,2016-08-01,0
12181,2016-09-17,2016-09-17,0
12182,2015-11-26,2015-11-26,0
12183,2015-12-31,2015-12-31,0
12184,2016-02-04,2016-02-04,0
12185,2016-03-19,2016-03-30,11
12186,2016-05-28,2016-05-28,0
12187,2016-07-09,2016-09-02,55
12188,2016-10-14,2016-10-24,10
12189,2015-12-04,2016-01-20,47
12190,2016-04-30,2016-05-03,3
12191,2015-12-03,2016-01-22,50
12192,2016-03-30,2016-04-07,8
12193,2016-05-11,2016-05-11,0
12194,2016-08-13,2016-08-13,0
12195,2016-04-22,2016-04-22,0
12196,2015-06-13,2015-06-13,0
12197,2015-07-15,2015-08-23,39
12198,2015-10-25,2015-10-30,5
12199,2015-12-17,2015-12-17,0
12200,2016-01-15,2016-03-14,59
12201,2016-08-10,2016-09-19,40
12202,2016-04-06,2016-04-06,0
12203,2016-05-16,2016-06-08,23
12204,2016-01-22,2016-02-03,12
12205,2016-03-25,2016-03-25,0
12206,2016-05-02,2016-05-06,4
12207,2016-06-20,2016-08-31,72
12208,2016-10-08,2016-10-23,15
12209,2015-12-20,2016-02-25,67
12210,2016-03-30,2016-04-29,30
12211,2016-04-17,2016-06-10,54
12212,2016-06-12,2016-10-07,117
12213,2015-07-09,2015-07-30,21
12214,2016-07-11,2016-10-29,110
12215,2015-12-25,2016-02-07,44
12216,2016-05-19,2016-07-31,73
12217,2016-09-18,2016-10-02,14
12218,2015-12-09,2015-12-09,0
12219,2016-01-13,2016-02-07,25
12220,2015-12-01,2016-02-16,77
12221,2016-02-26,2016-03-30,33
12222,2016-05-25,2016-10-07,135
12223,2016-04-17,2016-04-26,9
12224,2016-10-08,2016-10-17,9
12225,2015-12-25,2015-12-25,0
12226,2015-12-26,2015-12-26,0
12227,2015-06-22,2015-07-12,20
12228,2015-12-14,2016-01-06,23
12229,2015-06-14,2015-06-14,0
12230,2015-12-03,2015-12-11,8
12231,2016-03-14,2016-03-14,0
12232,2016-03-07,2016-03-13,6
12233,2016-02-04,2016-02-04,0
12234,2016-01-11,2016-01-13,2
12235,2016-05-09,2016-05-09,0
12236,2016-06-16,2016-07-12,26
12237,2015-06-03,2015-06-07,4
12238,2015-12-29,2015-12-29,0
12239,2016-06-17,2016-06-18,1
12240,2016-07-30,2016-08-11,12
12241,2015-12-07,2016-01-05,29
12242,2016-01-09,2016-03-18,69
12243,2015-11-19,2015-12-07,18
12244,2015-11-06,2015-11-07,1
12245,2015-12-13,2016-02-21,70
12246,2016-03-25,2016-03-25,0
12247,2016-04-28,2016-05-11,13
12248,2016-06-22,2016-06-22,0
12249,2016-08-28,2016-08-28,0
12250,2015-11-08,2016-05-01,175
12251,2015-06-02,2015-08-25,84
12252,2016-04-28,2016-09-03,128
12253,2016-10-31,2016-10-31,0
12254,2015-12-07,2015-12-08,1
12255,2015-12-03,2015-12-03,0
12256,2015-11-06,2015-11-24,18
12257,2016-01-06,2016-01-22,16
12258,2015-09-13,2015-09-27,14
12259,2015-11-27,2016-01-16,50
12260,2016-01-12,2016-02-18,37
12261,2016-06-27,2016-08-19,53
12262,2016-02-13,2016-02-28,15
12263,2016-08-20,2016-10-31,72
12264,2016-04-04,2016-05-23,49
12265,2015-07-18,2015-09-09,53
12266,2015-11-04,2015-11-06,2
12267,2016-01-04,2016-02-08,35
12268,2016-04-23,2016-06-05,43
12269,2016-10-08,2016-10-08,0
12270,2015-11-15,2016-02-23,100
12271,2016-02-22,2016-03-09,16
12272,2015-09-24,2015-11-08,45
12273,2015-06-04,2015-07-26,52
12274,2015-11-21,2015-11-21,0
12275,2016-03-15,2016-03-15,0
12276,2016-06-09,2016-06-09,0
12277,2016-08-10,2016-09-28,49
12278,2015-07-08,2015-07-12,4
12279,2015-12-19,2016-01-09,21
12280,2016-02-14,2016-02-14,0
12281,2016-06-04,2016-06-04,0
12282,2016-10-08,2016-10-22,14
12283,2015-11-25,2015-12-21,26
12284,2016-02-16,2016-02-18,2
12285,2015-11-10,2015-11-10,0
12286,2015-12-20,2016-01-12,23
12287,2016-03-20,2016-04-12,23
12288,2016-06-03,2016-06-03,0
12289,2015-11-03,2015-11-03,0
12290,2015-12-22,2016-03-09,78
12291,2016-04-20,2016-07-01,72
12292,2016-08-01,2016-08-01,0
12293,2016-10-11,2016-10-21,10
12294,2015-09-03,2015-09-09,6
12295,2015-06-16,2015-06-16,0
12296,2015-11-05,2015-11-05,0
12297,2016-02-29,2016-03-27,27
12298,2015-12-06,2015-12-06,0
12299,2016-01-13,2016-01-24,11
12300,2016-05-11,2016-09-17,129
12301,2016-03-07,2016-08-19,165
12302,2015-11-22,2015-12-04,12
12303,2016-01-12,2016-02-04,23
12304,2016-08-21,2016-10-08,48
12305,2015-06-19,2015-07-17,28
12306,2015-07-18,2015-08-31,44
12307,2015-08-29,2015-09-09,11
12308,2015-09-09,2015-10-03,24
12309,2015-11-02,2015-11-29,27
12310,2016-01-01,2016-02-22,52
12311,2016-03-23,2016-03-24,1
12312,2016-01-06,2016-06-28,174
12313,2015-06-11,2015-12-25,197
12314,2016-07-15,2016-10-29,106
12315,2015-12-05,2015-12-05,0
12316,2016-05-03,2016-05-03,0
12317,2016-07-27,2016-08-10,14
12318,2015-07-11,2015-07-12,1
12319,2015-12-08,2015-12-08,0
12320,2016-03-01,2016-03-01,0
12321,2016-04-30,2016-04-30,0
12322,2015-07-11,2015-07-13,2
12323,2015-08-26,2015-08-26,0
12324,2015-11-05,2015-11-05,0
12325,2016-01-02,2016-01-02,0
12326,2015-06-08,2015-06-08,0
12327,2015-07-11,2015-08-08,28
12328,2015-11-06,2016-01-23,78
12329,2016-01-12,2016-01-12,0
12330,2016-03-06,2016-03-06,0
12331,2016-05-28,2016-06-11,14
12332,2015-11-20,2015-11-28,8
12333,2016-03-07,2016-03-07,0
12334,2015-06-11,2015-08-10,60
12335,2015-12-21,2015-12-21,0
12336,2016-01-27,2016-01-27,0
12337,2016-03-08,2016-03-08,0
12338,2016-07-04,2016-07-04,0
12339,2016-09-15,2016-09-15,0
12340,2016-01-01,2016-01-01,0
12341,2016-07-10,2016-07-27,17
12342,2016-09-04,2016-09-04,0
12343,2015-12-13,2016-01-08,26
12344,2016-01-26,2016-01-26,0
12345,2016-05-01,2016-05-01,0
12346,2016-03-01,2016-03-29,28
12347,2015-12-13,2016-01-08,26
12348,2015-06-12,2015-11-10,151
12349,2015-12-19,2016-02-02,45
12350,2016-03-14,2016-04-08,25
12351,2016-05-23,2016-09-21,121
12352,2016-10-23,2016-10-25,2
12353,2015-12-24,2016-03-29,96
12354,2016-07-29,2016-07-29,0
12355,2015-06-11,2015-08-09,59
12356,2015-09-14,2015-09-14,0
12357,2016-03-30,2016-06-27,89
12358,2015-12-07,2015-12-07,0
12359,2016-01-07,2016-01-07,0
12360,2016-07-08,2016-07-08,0
12361,2016-09-29,2016-10-11,12
12362,2016-03-16,2016-03-16,0
12363,2015-11-23,2015-12-20,27
12364,2016-02-01,2016-03-15,43
12365,2016-06-05,2016-07-15,40
12366,2015-11-08,2015-11-09,1
12367,2016-01-09,2016-02-20,42
12368,2016-03-23,2016-04-12,20
12369,2015-07-07,2015-08-04,28
12370,2016-01-12,2016-01-12,0
12371,2016-04-19,2016-04-19,0
12372,2016-07-27,2016-07-27,0
12373,2015-10-20,2015-10-25,5
12374,2016-01-10,2016-01-10,0
12375,2016-05-19,2016-05-19,0
12376,2016-08-27,2016-08-27,0
12377,2016-04-06,2016-04-06,0
12378,2016-01-31,2016-01-31,0
12379,2016-04-07,2016-05-04,27
12380,2016-06-18,2016-07-03,15
12381,2015-11-05,2016-07-06,244
12382,2015-12-16,2016-02-22,68
12383,2016-04-02,2016-04-02,0
12384,2016-05-26,2016-05-26,0
12385,2016-07-11,2016-08-03,23
12386,2016-09-02,2016-09-02,0
12387,2016-10-22,2016-10-30,8
12388,2015-11-04,2015-11-04,0
12389,2015-11-28,2015-12-23,25
12390,2016-01-06,2016-04-23,108
12391,2015-06-03,2016-10-27,512
12392,2016-05-24,2016-06-15,22
12393,2016-04-17,2016-04-24,7
12394,2016-02-17,2016-02-17,0
12395,2016-06-22,2016-06-22,0
12396,2016-08-01,2016-08-02,1
12397,2015-12-18,2016-01-03,16
12398,2016-02-11,2016-03-30,48
12399,2016-05-21,2016-06-03,13
12400,2016-07-08,2016-08-01,24
12401,2016-09-08,2016-10-08,30
12402,2016-04-05,2016-04-05,0
12403,2016-01-12,2016-01-12,0
12404,2016-03-03,2016-03-04,1
12405,2016-04-26,2016-04-26,0
12406,2016-06-19,2016-06-19,0
12407,2015-07-19,2015-07-19,0
12408,2015-11-05,2016-04-15,162
12409,2016-05-20,2016-10-31,164
12410,2015-11-11,2015-11-14,3
12411,2015-11-27,2015-11-27,0
12412,2015-12-29,2015-12-30,1
12413,2016-02-02,2016-02-07,5
12414,2016-03-08,2016-03-25,17
12415,2016-08-16,2016-09-29,44
12416,2015-12-31,2015-12-31,0
12417,2016-02-18,2016-02-19,1
12418,2016-05-26,2016-06-13,18
12419,2016-08-11,2016-08-18,7
12420,2015-11-08,2015-11-08,0
12421,2016-02-06,2016-02-06,0
12422,2016-01-28,2016-01-28,0
12423,2016-08-08,2016-08-15,7
12424,2016-10-27,2016-10-27,0
12425,2015-08-28,2016-01-05,130
12426,2015-11-20,2016-01-01,42
12427,2015-11-20,2015-11-20,0
12428,2016-01-06,2016-01-28,22
12429,2016-09-28,2016-10-03,5
12430,2016-01-03,2016-01-27,24
12431,2016-04-20,2016-04-20,0
12432,2015-11-23,2016-02-10,79
12433,2016-02-08,2016-08-14,188
12434,2016-05-16,2016-05-27,11
12435,2015-10-09,2015-10-12,3
12436,2016-03-08,2016-03-08,0
12437,2016-02-01,2016-02-01,0
12438,2016-04-05,2016-04-07,2
12439,2016-05-09,2016-05-25,16
12440,2016-06-27,2016-06-27,0
12441,2016-08-14,2016-09-26,43
12442,2016-01-10,2016-01-25,15
12443,2015-11-04,2015-11-11,7
12444,2016-07-29,2016-08-28,30
12445,2016-02-03,2016-02-07,4
12446,2016-03-04,2016-06-22,110
12447,2016-09-04,2016-10-21,47
