"","UserID","region","municipality_size","household_size","GenderID","Age","employment","income","children_per_household","social_class","education","life_stage"
"4890",4520,"5","6",4,"2",50,"2","5",2,"3","4","6"
"4891",4521,"5","5",3,"1",37,"9",NA,1,"5","2","8"
"4892",8968,"5","5",3,"1",37,"9",NA,1,"5","2","8"
"4893",4522,"1","9",1,"1",40,"2","2",0,"4","2","1"
"4894",4523,"2","4",1,"2",55,"6","2",0,"4","4","2"
"4895",7973,"1","9",2,"1",65,"7",NA,0,"4","4","4"
"4896",4524,"1","9",2,"1",65,"7",NA,0,"4","4","4"
"4897",4525,"3","3",2,"1",71,"7","3",0,"2","6","4"
"4898",4526,"2","6",2,"2",61,"9",NA,0,"4","1","4"
"4899",4527,"2","6",1,"2",66,"4","3",0,"5","2","2"
"4900",4528,"2","4",4,"2",25,"5",NA,1,"4","4","7"
"4901",4529,"1","8",1,"2",61,"5","1",0,"4","4","2"
"4902",4530,"2","6",4,"2",54,"4","2",1,"4","5","8"
"4903",4531,"4","4",1,"2",76,"7","1",0,"5","2","2"
"4904",4532,"2","4",2,"2",61,"2","3",0,"3","3","9"
"4905",4533,"1","7",1,"2",77,"7",NA,0,"2","6","2"
"4906",4534,"4","5",2,"1",37,"2","6",0,"2","4","3"
"4907",7974,"5","4",2,"2",41,"4","4",0,"4","3","3"
"4908",4535,"5","4",2,"2",41,"4","4",0,"4","3","3"
"4909",4536,"2","5",4,"2",53,"2","5",0,"2","4","7"
"4910",4537,"5","6",7,"1",37,"3","3",4,"3","4","5"
"4911",4538,"5","5",1,"2",57,"2","3",0,"3","4","2"
"4912",4539,"4","6",1,"2",65,"4","3",0,"4","5","2"
"4913",4540,"4","4",2,"2",34,"2","5",0,"1","8","3"
"4914",4541,"5","4",1,"2",65,"2","2",0,"3","3","2"
"4915",4542,"4","4",4,"2",53,"2",NA,1,"5","2","9"
"4916",9531,"4","4",4,"2",53,"2",NA,1,"5","2","9"
"4917",4543,"4","6",3,"2",33,"2","3",1,"2","4","8"
"4918",4544,"1","5",2,"2",61,"2","4",0,"2","5","4"
"4919",4545,"2","4",1,"1",66,"2","3",0,"3","4","2"
"4920",4547,"5","4",1,"1",46,"1","3",0,"1","6","2"
"4921",4548,"1","5",1,"1",58,"2","5",0,"2","5","2"
"4922",4549,"4","4",3,"1",21,"8",NA,0,"1","6","7"
"4923",4550,"3","4",4,"2",57,"9","3",0,"1","1","7"
"4924",4551,"5","6",2,"2",73,"7","2",0,"5","3","4"
"4925",7976,"5","6",2,"2",73,"7","2",0,"5","3","4"
"4926",4552,"2","6",4,"1",37,"2","5",2,"2","6","6"
"4927",7977,"2","6",4,"1",37,"2","5",2,"2","6","6"
"4928",9562,"3","6",1,"2",46,"2","2",0,"2","4","2"
"4929",4553,"1","8",2,"2",57,"2",NA,0,"4","1","9"
"4930",7978,"1","8",2,"2",57,"2",NA,0,"4","1","9"
"4931",4554,"4","4",2,"2",81,"7","2",0,"5","2","4"
"4932",7979,"2","6",2,"1",29,"3","6",0,"1","8","3"
"4933",4555,"2","6",2,"1",29,"3","6",0,"1","8","3"
"4934",4556,"3","4",2,"1",62,"4","2",0,"5","3","4"
"4935",7980,"3","4",2,"1",62,"4","2",0,"5","3","4"
"4936",8969,"3","4",2,"1",62,"4","2",0,"5","3","4"
"4937",4557,"2","4",5,"2",33,"2",NA,3,"4",NA,"5"
"4938",4558,"5","5",2,"2",73,"7","3",0,"4","4","4"
"4939",4559,"4","6",1,"1",78,"7","3",0,"5","3","2"
"4940",4560,"2","5",4,"1",20,"8","1",0,"4","6","7"
"4941",9274,"2","5",4,"1",20,"8","1",0,"4","6","7"
"4942",4561,"2","5",1,"2",35,"2","3",0,"2","5","1"
"4943",4562,"3","4",1,"1",40,"4","2",0,"4","4","1"
"4944",4563,"5","5",2,"2",56,"2","7",0,"1","6","4"
"4945",4564,"5","4",2,"2",63,"4","4",0,"5","2","4"
"4946",7981,"5","4",2,"2",63,"4","4",0,"5","2","4"
"4947",4565,"5","4",5,"1",38,"2","5",3,"2","6","6"
"4948",4566,"4","6",5,"2",32,"2","3",3,"3","4","5"
"4949",7982,"2","4",2,"2",38,"2",NA,0,"4","4","3"
"4950",4567,"2","4",2,"2",38,"2",NA,0,"4","4","3"
"4951",4568,"4","6",3,"2",56,"2","5",0,"4","4","7"
"4952",4569,"5","4",1,"2",62,"4","1",0,"5","1","2"
"4953",4570,"2","6",4,"2",34,"2","5",2,"2","6","5"
"4954",4571,"4","5",5,"1",39,"2","5",3,"3","4","5"
"4955",4572,"4","4",4,"1",22,"8","5",0,"2",NA,"7"
"4956",4573,"1","4",2,"1",71,"7","3",0,"4","4","4"
"4957",4574,"5","5",3,"2",37,"3","4",1,"3","4","6"
"4958",4575,"3","3",1,"1",43,"4","3",0,"4","4","1"
"4959",4576,"1","5",1,"1",54,"2","4",0,"3","4","2"
"4960",4577,"3","5",1,"1",27,"3","1",0,"2","4","1"
"4961",4578,"3","6",4,"1",44,"2","7",2,"1","8","8"
"4962",4579,"2","4",2,"1",70,"7",NA,0,"5","3","4"
"4963",9275,"2","4",2,"2",27,"2","4",0,"1","8","3"
"4964",4581,"2","6",1,"1",36,"2","4",0,"2","6","1"
"4965",7983,"5","4",2,"2",39,"3",NA,0,"1","8","3"
"4966",4582,"5","4",2,"2",39,"3",NA,0,"1","8","3"
"4967",4584,"4","3",1,"1",32,"2","3",0,"2",NA,"1"
"4968",4585,"2","6",2,"1",27,"2",NA,0,"2","7","3"
"4969",4586,"3","4",2,"2",34,"2","5",0,"5","4","3"
"4970",4587,"2","4",4,"2",35,"2","5",2,"1","8","5"
"4971",4588,"2","2",2,"1",57,"3","7",0,"2","7","4"
"4972",7985,"2","2",2,"1",57,"3","7",0,"2","7","4"
"4973",4589,"4","6",3,"2",38,"1",NA,1,"3","4","6"
"4974",7986,"5","6",2,"2",34,"2","2",0,"4","4","3"
"4975",4590,"5","6",2,"2",34,"2","2",0,"4","4","3"
"4976",4591,"5","4",1,"1",72,"7","2",0,"5","2","2"
"4977",4593,"1","5",1,"2",56,"4","2",0,"5","2","2"
"4978",4594,"2","3",2,"2",65,"9","4",0,"3","5","4"
"4979",4595,"2","6",2,"2",27,"2","2",0,"3","5","3"
"4980",4596,"2","4",1,"2",50,"4","1",0,"4","2","2"
"4981",4597,"2","6",1,"2",47,"2","3",0,"3","4","2"
"4982",4598,"5","4",2,"2",85,"9","2",0,"4","3","4"
"4983",7987,"5","4",2,"2",85,"9","2",0,"4","3","4"
"4984",7988,"3","4",2,"1",76,"7","5",0,"3","5","4"
"4985",4599,"3","4",2,"1",76,"7","5",0,"3","5","4"
"4986",4600,"1","4",1,"2",29,"2","3",0,"2","6","1"
"4987",4601,"5","4",1,"1",47,"2","3",0,"4","2","2"
"4988",4602,"4","6",1,"1",62,"2","5",0,"2","7","2"
"4989",4603,"2","5",2,"2",54,"2","6",0,"3","4","4"
"4990",4604,"2","4",2,"2",58,"2","3",0,"3","4","4"
"4991",4605,"4","5",1,"2",79,"9",NA,0,"5","3","2"
"4992",4606,"1","5",3,"2",34,"3","5",1,"1","8","5"
"4993",4607,"2","4",3,"2",21,"2",NA,1,"1","4","5"
"4994",4608,"3","5",3,"2",43,"2",NA,1,"2",NA,"6"
"4995",4609,"3","4",3,"1",43,"1","3",0,"4","4","9"
"4996",4610,"3","5",1,"2",40,"3","1",0,"4","4","1"
"4997",4611,"4","5",2,"1",58,"2","1",0,"3","5","4"
"4998",4612,"1","8",1,"2",52,"3","4",0,"2","6","2"
"4999",4613,"2","5",3,"2",27,"2","5",1,"2","8","5"
"5000",4614,"2","5",2,"2",71,"7",NA,0,"4","4","4"
"5001",4615,"5","4",2,"2",63,"4","4",0,"4","4","4"
"5002",4616,"2","5",4,"2",41,"2",NA,2,"3","4","6"
"5003",4617,"2","4",1,"2",75,"9","2",0,"5","3","2"
"5004",9626,"4","4",1,"2",75,"7","2",0,"5","1","2"
"5005",4618,"5","4",1,"2",50,"5",NA,0,"4","3","2"
"5006",4619,"3","6",2,"2",65,"4","6",0,"3","6","4"
"5007",7989,"1","5",2,"1",31,"2","5",0,"1","8","3"
"5008",4620,"1","5",2,"1",31,"2","5",0,"1","8","3"
"5009",8971,"3","4",4,"2",39,"4","2",2,"5","2","8"
"5010",9276,"3","4",4,"2",39,"4","2",2,"5","2","8"
"5011",4621,"3","4",4,"2",39,"4","2",2,"5","2","8"
"5012",4622,"2","3",2,"1",40,"3","6",0,"2","6","3"
"5013",4623,"5","5",5,"2",32,"2","5",3,"2","8","5"
"5014",4624,"4","6",2,"2",31,"2","5",0,"1","6","3"
"5015",4625,"5","6",1,"2",70,"7","7",0,"2","6","2"
"5016",4627,"3","4",8,"2",35,"9","2",6,"3","6","8"
"5017",4628,"5","6",4,"2",37,"2",NA,2,"1","4","5"
"5018",4629,"3","4",1,"2",65,"4","1",0,"4","4","2"
"5019",7990,"2","6",4,"2",45,"2","4",1,"4","3","6"
"5020",4630,"2","6",4,"2",45,"2","4",1,"4","3","6"
"5021",4631,"3","5",1,"1",30,"2","2",0,"4",NA,"1"
"5022",4632,"5","4",1,"2",62,"4","2",0,"3","8","2"
"5023",4633,"4","4",4,"1",47,"4","5",2,"1","4","6"
"5024",7991,"4","4",4,"1",47,"4","5",2,"1","4","6"
"5025",4634,"5","4",3,"2",64,"4","1",0,"5","3","9"
"5026",4635,"5","4",1,"1",47,"2","4",0,"3","4","2"
"5027",4636,"4","6",3,"1",44,"1","3",1,"2","6","5"
"5028",4637,"2","5",4,"1",59,"2","4",1,"1","3","6"
"5029",4638,"2","6",2,"2",71,"7","4",0,"5","2","4"
"5030",4639,"5","4",2,"2",30,"4","4",0,"2",NA,"3"
"5031",8972,"4","5",1,"1",51,"2","6",0,"1","8","2"
"5032",4640,"4","5",1,"1",51,"2","6",0,"1","8","2"
"5033",4641,"4","3",1,"2",44,"2","5",0,"2","6","1"
"5034",4642,"3","5",1,"2",76,"9","2",0,"5","2","2"
"5035",4643,"2","6",4,"2",41,"2","5",2,"2","5","6"
"5036",4644,"4","4",2,"1",44,"5","5",0,"1","7","9"
"5037",4645,"4","5",4,"2",37,"2","5",2,"3","5","5"
"5038",7992,"5","4",3,"2",58,"4","2",0,"5",NA,"7"
"5039",8973,"5","4",3,"2",58,"4","2",0,"5",NA,"7"
"5040",4646,"5","4",3,"2",58,"4","2",0,"5",NA,"7"
"5041",4647,"2","6",4,"2",23,"2",NA,0,"3","3","9"
"5042",4648,"2","5",1,"2",66,"7",NA,0,"2","6","2"
"5043",4649,"4","6",2,"2",56,"2","3",0,"3","4","9"
"5044",4650,"5","4",4,"2",31,"4",NA,2,"2","4","5"
"5045",4651,"2","3",3,"2",61,"1","3",0,"2","3","7"
"5046",4652,"2","5",4,"2",46,"2","5",1,"3","4","6"
"5047",7993,"2","5",4,"2",46,"2","5",1,"3","4","6"
"5048",9277,"2","5",4,"2",46,"2","5",1,"3","4","6"
"5049",4653,"3","5",1,"2",64,"6","2",0,"4","5","2"
"5050",4655,"4","6",2,"2",28,"3","5",0,"1","8","3"
"5051",4656,"2","4",2,"2",28,"2","5",0,"3","4","3"
"5052",4657,"5","6",4,"2",51,"2","5",0,"1","6","7"
"5053",8974,"5","4",4,"2",55,"2","4",0,"3","4","7"
"5054",7994,"5","4",4,"2",55,"2","4",0,"3","4","7"
"5055",4658,"5","4",4,"2",55,"2","4",0,"3","4","7"
"5056",9278,"5","4",4,"2",55,"2","4",0,"3","4","7"
"5057",7995,"3","2",5,"2",34,"2","4",3,"3","4","5"
"5058",4659,"3","2",5,"2",34,"2","4",3,"3","4","5"
"5059",4660,"4","4",1,"2",73,"7","2",0,"4","4","2"
"5060",4661,"2","5",2,"2",39,"2",NA,0,"4","4","3"
"5061",4663,"5","6",3,"1",22,"2",NA,0,"4","7","7"
"5062",7996,"5","6",3,"1",22,"2",NA,0,"4","7","7"
"5063",4664,"4","4",2,"2",24,"1","1",0,"3","4","3"
"5064",8976,"5","6",2,"2",72,"7","1",0,"5","2","4"
"5065",4665,"5","6",2,"2",72,"7","1",0,"5","2","4"
"5066",9279,"2","6",2,"2",29,"2","3",0,"2","6","3"
"5067",7997,"5","4",4,"1",47,"2",NA,1,"3","2","8"
"5068",4666,"5","4",4,"1",47,"2",NA,1,"3","2","8"
"5069",4667,"5","3",2,"2",30,"2","4",0,"2","7","3"
"5070",7998,"5","3",2,"2",30,"2","4",0,"2","7","3"
"5071",7999,"5","6",1,"1",83,"7","5",0,"2","6","2"
"5072",4669,"5","6",1,"1",83,"7","5",0,"2","6","2"
"5073",4670,"4","6",1,"2",70,"7",NA,0,"5","3","2"
"5074",4672,"1","9",2,"1",73,"7","3",0,"3","3","4"
"5075",4673,"3","4",2,"2",62,"2","5",0,"2",NA,"4"
"5076",8000,"3","4",2,"2",62,"2","5",0,"2",NA,"4"
"5077",4674,"4","6",4,"2",41,"2","2",2,"3","4","5"
"5078",9628,"4","6",2,"2",70,"9","3",0,"5","3","4"
"5079",4675,"1","8",2,"2",67,"7",NA,0,"4","4","3"
"5080",8001,"4","4",2,"2",66,"7","3",0,"4","4","4"
"5081",8002,"2","5",2,"1",58,"2","5",0,"2","6","4"
"5082",4677,"2","5",2,"1",58,"2","5",0,"2","6","4"
"5083",4678,"5","4",3,"2",24,"2","4",0,"3","7","7"
"5084",4679,"5","4",3,"2",36,"2","4",1,"3","6","5"
"5085",4680,"2","4",2,"1",80,"7","6",0,"5","3","4"
"5086",4681,"5","4",2,"2",46,"2","4",0,"2","4","4"
"5087",4682,"4","4",1,"2",70,"7","2",0,"5","3","2"
"5088",4683,"3","3",2,"2",55,"1","3",0,"1","4","4"
"5089",4684,"2","3",1,"2",69,"7","2",0,"5","3","2"
"5090",4685,"2","6",2,"2",46,"2","5",0,"2","6","4"
"5091",4686,"2","5",2,"2",71,"7","1",0,"4","3","4"
"5092",4687,"3","5",1,"2",62,"2","2",0,"4","3","2"
"5093",4688,"3","5",4,"2",34,"2","5",2,"1","7","5"
"5094",9461,"2","4",4,"1",25,"2",NA,0,"4","7","7"
"5095",8977,"2","4",4,"1",25,"2",NA,0,"4","7","7"
"5096",4689,"5","3",2,"2",56,"2","5",0,"1","2","4"
"5097",4690,"3","4",6,"2",46,"2","4",0,"2","7","6"
"5098",9462,"3","4",6,"2",46,"2","4",0,"2","7","6"
"5099",4691,"2","4",2,"1",77,"7",NA,0,"5","3","4"
"5100",4692,"5","6",1,"2",76,"7","3",0,"5","3","2"
"5101",4693,"5","3",2,"2",59,"3","5",0,"4","3","4"
"5102",4694,"2","5",2,"2",77,"7","6",0,"2","7","4"
"5103",8003,"2","5",2,"2",77,"7","6",0,"2","7","4"
"5104",4695,"3","5",2,"1",74,"7","4",0,"2","6","4"
"5105",8004,"5","4",5,"2",47,"9","4",0,"3","4","7"
"5106",4696,"5","4",5,"2",47,"9","4",0,"3","4","7"
"5107",9463,"5","4",5,"2",47,"9","4",0,"3","4","7"
"5108",8005,"2","5",2,"1",77,"7","4",0,"4","4","4"
"5109",4697,"2","5",2,"1",77,"7","4",0,"4","4","4"
"5110",4698,"5","6",2,"1",68,"7","2",0,"5","2","4"
"5111",8006,"3","3",1,"2",52,"2","2",0,"3","4","2"
"5112",4699,"3","3",1,"2",52,"2","2",0,"3","4","2"
"5113",4700,"5","4",2,"1",80,"7",NA,0,"5","3","4"
"5114",4702,"5","4",2,"1",78,"7","4",0,"4","4","4"
"5115",4703,"2","4",1,"2",75,"7","6",0,"1","8","2"
"5116",4704,"5","4",2,"2",76,"7","5",0,"1","8","4"
"5117",8007,"5","4",2,"2",76,"7","5",0,"1","8","4"
"5118",4705,"5","5",2,"1",82,"7",NA,0,"4","4","4"
"5119",4706,"5","4",2,"1",76,"7",NA,0,"5","3","4"
"5120",4707,"5","5",1,"2",76,"7","2",0,"5","3","2"
"5121",4708,"1","9",4,"2",65,"1","5",0,"1","8","7"
"5122",8008,"1","9",4,"2",65,"1","5",0,"1","8","7"
"5123",8978,"1","9",4,"2",65,"1","5",0,"1","8","7"
"5124",4709,"2","3",2,"2",76,"9","2",0,"5","3","4"
"5125",8009,"4","4",3,"1",50,"4","5",0,"3","4","7"
"5126",4710,"4","4",3,"1",50,"4","5",0,"3","4","7"
"5127",4711,"5","6",2,"1",76,"7","4",0,"2","6","4"
"5128",4712,"5","4",1,"2",66,"7","2",0,"5","3","2"
"5129",4713,"2","6",2,"2",30,"2","2",0,"5","2","3"
"5130",4714,"2","3",2,"1",73,"7","6",0,"2","6","4"
"5131",8010,"2","3",2,"1",73,"7","6",0,"2","6","4"
"5132",8011,"5","4",2,"1",75,"7","2",0,"5","2","4"
"5133",4715,"5","4",2,"1",75,"7","2",0,"5","2","4"
"5134",9629,"4","6",1,"2",62,"4","2",0,"3","6","2"
"5135",4716,"4","6",2,"1",73,"1","5",0,"1",NA,"4"
"5136",4717,"2","6",4,"2",55,"2","5",0,"2","4","7"
"5137",8979,"2","6",4,"2",55,"2","5",0,"2","4","7"
"5138",4718,"2","5",2,"1",75,"7","4",0,"5","3","4"
"5139",4719,"4","4",2,"2",75,"7","4",0,"3","5","4"
"5140",4720,"4","6",4,"1",30,"2",NA,0,"3","6","7"
"5141",4721,"5","6",2,"2",52,"4","2",0,"4","3","4"
"5142",4722,"2","4",2,"2",45,"2","7",0,"1","8","4"
"5143",4723,"4","6",1,"2",29,"4","1",0,"3","7","1"
"5144",4724,"2","5",2,"1",78,"7","4",0,"2","6","4"
"5145",4725,"2","6",1,"2",66,"7","3",0,"2","7","2"
"5146",9563,"2","4",1,"2",26,"3","4",0,"4","4","1"
"5147",9630,"2","4",1,"2",26,"3","4",0,"4","4","1"
"5148",4726,"2","6",1,"1",27,"2","4",0,"1","8","1"
"5149",4727,"5","4",4,"2",42,"2","5",2,"3","2","6"
"5150",4728,"2","6",2,"1",68,"7","3",0,"4","2","4"
"5151",4730,"4","5",2,"1",69,"7","5",0,"2","7","4"
"5152",4731,"4","5",1,"2",75,"7","2",0,"5","3","2"
"5153",4732,"3","4",2,"1",69,"7","5",0,"2","7","4"
"5154",8012,"3","4",2,"1",69,"7","5",0,"2","7","4"
"5155",4733,"4","4",1,"2",34,"4","2",0,"5","2","1"
"5156",4734,"1","9",2,"2",66,"7","2",0,"5","3","4"
"5157",8013,"3","3",5,"1",48,"2","5",3,"2","4","6"
"5158",4735,"3","3",5,"1",48,"2","5",3,"2","4","6"
"5159",4736,"4","6",2,"2",55,"2","4",0,"2","5","9"
"5160",4737,"4","4",2,"2",67,"7","3",0,"2","6","4"
"5161",4738,"5","2",3,"2",63,"9","5",0,"4","4","7"
"5162",4739,"1","6",2,"2",58,"9","4",0,"4","4","4"
"5163",4740,"4","6",4,"2",51,"2","4",2,"3","4","8"
"5164",9280,"4","6",4,"2",51,"2","4",2,"3","4","8"
"5165",4742,"5","4",3,"2",39,"1","1",2,"1","3","8"
"5166",4743,"3","5",4,"2",33,"2","4",2,"2","7","8"
"5167",4744,"3","4",4,"2",30,"2","4",2,"2","4","8"
"5168",4745,"1","7",2,"2",60,"4","5",0,"2","2","4"
"5169",4746,"5","5",4,"1",50,"2","5",1,"2","4","7"
"5170",4747,"2","6",2,"1",61,"2","6",0,"2","6","4"
"5171",4748,"1","5",1,"2",76,"9",NA,0,"5","1","2"
"5172",8014,"5","4",2,"1",68,"7","4",0,"2","7","4"
"5173",4750,"5","4",2,"1",68,"7","4",0,"2","7","4"
"5174",8015,"4","3",6,"2",41,"2","3",4,"3","4","6"
"5175",9281,"4","3",6,"2",41,"2","3",4,"3","4","6"
"5176",4751,"4","3",6,"2",41,"2","3",4,"3","4","6"
"5177",9532,"4","3",6,"2",41,"2","3",4,"3","4","6"
"5178",4752,"3","4",2,"1",68,"7","3",0,"4","4","4"
"5179",4753,"5","6",2,"1",74,"7","3",0,"3","5","4"
"5180",4754,"2","6",2,"2",62,"2","4",0,"3","3","4"
"5181",4755,"5","6",3,"2",37,"2","5",1,"1","7","5"
"5182",8016,"5","6",3,"2",37,"2","5",1,"1","7","5"
"5183",4756,"2","3",1,"1",24,"2","2",0,"3","4","1"
"5184",8017,"5","6",2,"2",65,"5","3",0,"4","3","4"
"5185",4757,"5","6",2,"2",65,"5","3",0,"4","3","4"
"5186",4758,"5","6",2,"1",46,"2",NA,0,"1","4","3"
"5187",4759,"5","6",1,"2",64,"4","2",0,"5",NA,"2"
"5188",4760,"2","6",1,"1",51,"6","1",0,"4","4","2"
"5189",8980,"3","6",4,"2",58,"4","5",0,"5","6","9"
"5190",4761,"3","6",4,"2",58,"4","5",0,"5","6","9"
"5191",4762,"5","6",3,"2",50,"2","5",1,"1","4","6"
"5192",4763,"4","4",1,"1",70,"7","2",0,"4","4","2"
"5193",4764,"1","8",2,"1",71,"7","2",0,"4","4","4"
"5194",8018,"3","4",2,"2",59,"2",NA,0,"4","3","4"
"5195",4765,"3","4",2,"2",59,"2",NA,0,"4","3","4"
"5196",4766,"5","4",2,"2",38,"2",NA,0,"2","4","3"
"5197",4767,"3","2",2,"1",32,"2","6",0,"2","6","3"
"5198",4768,"2","5",4,"1",61,"4","3",1,"4","2","6"
"5199",4769,"4","6",2,"2",26,"2","2",0,"2",NA,"3"
"5200",4770,"4","6",6,"2",42,"2","2",4,"2","3","6"
"5201",4771,"4","5",2,"1",46,"2",NA,0,"1","8","3"
"5202",4772,"3","6",2,"1",66,"7","4",0,"2","7","4"
"5203",4773,"2","5",3,"2",37,"9",NA,1,"5","3","6"
"5204",4774,"3","5",3,"2",32,"5","1",2,"4","4","8"
"5205",4775,"2","5",3,"2",47,"1","5",0,"2","4","7"
"5206",4776,"5","5",3,"1",51,"2",NA,0,"5",NA,"7"
"5207",4777,"2","6",1,"1",27,"2","2",0,"2",NA,"1"
"5208",9282,"1","7",4,"2",42,"9","5",2,"2","2","6"
"5209",4778,"1","7",4,"2",42,"9","5",2,"2","2","6"
"5210",8981,"1","8",3,"2",46,"3","4",0,"3",NA,"7"
"5211",4779,"1","8",3,"2",46,"3","4",0,"3",NA,"7"
"5212",4781,"5","5",2,"2",69,"7","4",0,"4","4","4"
"5213",4782,"2","4",3,"2",41,"1","5",2,"1","7","8"
"5214",4783,"4","5",4,"1",37,"5","4",2,"2","6","8"
"5215",8019,"4","5",4,"1",37,"5","4",2,"2","6","8"
"5216",8982,"4","5",4,"1",37,"5","4",2,"2","6","8"
"5217",4784,"2","6",4,"2",58,"3",NA,0,"2",NA,"7"
"5218",4785,"2","5",1,"2",78,"7",NA,0,"5","1","2"
"5219",9283,"4","5",2,"2",27,"1","4",0,"3","7","3"
"5220",4786,"4","5",2,"2",27,"1","4",0,"3","7","3"
"5221",4787,"2","4",3,"1",48,"4","2",2,"4","4","8"
"5222",4788,"5","6",2,"2",56,"2",NA,0,"1","4","4"
"5223",4789,"1","8",1,"1",62,"5","2",0,"5","1","2"
"5224",4790,"2","6",6,"1",58,"3","7",0,"2","4","7"
"5225",4791,"1","9",2,"1",57,"3","5",0,"1","6","4"
"5226",4792,"5","5",1,"2",33,"2",NA,0,"4","4","1"
"5227",4793,"5","5",1,"2",71,"7","2",0,"5","3","2"
"5228",9284,"4","4",4,"2",38,"2","5",2,"3","4","6"
"5229",4794,"4","4",4,"2",38,"2","5",2,"3","4","6"
"5230",4795,"5","3",4,"2",49,"3",NA,2,"1","6","6"
"5231",9285,"5","3",4,"2",49,"3",NA,2,"1","6","6"
"5232",8983,"5","3",4,"2",49,"3",NA,2,"1","6","6"
"5233",8020,"5","3",4,"2",49,"3",NA,2,"1","6","6"
"5234",4796,"2","5",2,"2",30,"2","4",0,"2","4","3"
"5235",8021,"2","5",2,"2",30,"2","4",0,"2","4","3"
"5236",9533,"5","4",3,"2",49,"2",NA,0,"1","3","7"
"5237",4797,"1","6",2,"1",35,"2","5",0,"1","7","3"
"5238",4798,"4","4",1,"1",37,"4","2",0,"4","4","1"
"5239",4799,"4","6",5,"1",29,"2","1",3,"1","7","8"
"5240",4800,"4","4",1,"2",64,"2","3",0,"2","4","2"
"5241",4801,"4","4",1,"1",26,"8","1",0,"3",NA,"1"
"5242",4802,"4","6",1,"1",43,"4","2",0,"3","1","1"
"5243",4804,"5","4",3,"2",49,"3","6",1,"2","6","6"
"5244",4805,"4","5",2,"2",26,"2",NA,0,"2","8","3"
"5245",4806,"1","4",2,"1",65,"5","4",0,"1","6","4"
"5246",8022,"1","4",2,"1",65,"5","4",0,"1","6","4"
"5247",4807,"4","5",1,"2",72,"7",NA,0,"3","5","2"
"5248",4808,"5","4",1,"1",42,"6","1",0,"3",NA,"1"
"5249",4809,"2","4",1,"2",57,"4","1",0,"4","4","2"
"5250",8023,"2","4",2,"1",78,"7","3",0,"5","3","4"
"5251",4810,"2","4",2,"1",78,"7","3",0,"5","3","4"
"5252",8984,"2","4",2,"1",78,"7","3",0,"5","3","4"
"5253",4811,"5","4",2,"2",76,"7","4",0,"2","2","4"
"5254",4812,"2","6",1,"1",80,"7",NA,0,"1","8","2"
"5255",4814,"2","6",1,"2",73,"7","2",0,"5","3","2"
"5256",8985,"2","5",4,"2",51,"2",NA,0,"5",NA,"7"
"5257",4815,"2","5",4,"2",51,"2",NA,0,"5",NA,"7"
"5258",8986,"2","4",5,"2",46,"2","5",3,"1","7","6"
"5259",8024,"2","4",5,"2",46,"2","5",3,"1","7","6"
"5260",4816,"2","4",2,"1",75,"7","2",0,"5","2","4"
"5261",4817,"5","6",1,"1",64,"4","2",0,"5","1","2"
"5262",4818,"2","4",2,"2",74,"7","3",0,"4","6","4"
"5263",4819,"5","6",1,"2",63,"4","4",0,"3","6","2"
"5264",4820,"5","5",1,"2",60,"2","3",0,"2","4","2"
"5265",4821,"5","6",1,"2",77,"7","2",0,"5","3","2"
"5266",9631,"4","5",2,"1",42,"4","3",0,"4","4","3"
"5267",4822,"2","5",2,"1",77,"7","5",0,"3","5","4"
"5268",4823,"1","8",1,"2",84,"7","2",0,"5","3","2"
"5269",4824,"4","4",4,"1",39,"3","5",2,"3","4","6"
"5270",4825,"2","6",1,"2",63,"4","1",0,"5","3","2"
"5271",4826,"2","6",1,"2",60,"2","4",0,"4",NA,"2"
"5272",8025,"3","5",2,"1",75,"7","6",0,"1","8","4"
"5273",4827,"3","5",2,"1",75,"7","6",0,"1","8","4"
"5274",4828,"5","4",2,"2",27,"2","5",0,"2","7","3"
"5275",8026,"5","5",4,"2",48,"9","7",2,"1","4","6"
"5276",4829,"5","5",4,"2",48,"9","7",2,"1","4","6"
"5277",4830,"5","4",2,"1",72,"7","5",0,"3","5","4"
"5278",4832,"3","6",1,"1",72,"7","3",0,"3","5","2"
"5279",4833,"2","5",4,"2",36,"5","6",2,"5",NA,"5"
"5280",4834,"5","4",1,"2",27,"2","1",0,"1","8","1"
"5281",4835,"1","5",3,"2",28,"9","4",1,"2","3","5"
"5282",4836,"2","6",1,"1",75,"7","2",0,"4",NA,"2"
"5283",4837,"2","6",1,"1",63,"4","2",0,"4","5","2"
"5284",4839,"4","6",2,"2",32,"9","4",0,"3","4","3"
"5285",9464,"4","6",2,"2",32,"9","4",0,"3","4","3"
"5286",4840,"2","6",1,"2",61,"4","2",0,"5","3","2"
"5287",4841,"2","5",3,"2",25,"2","4",1,"2","7","5"
"5288",4842,"1","9",5,"2",38,"9","4",3,"1","6","5"
"5289",4843,"4","4",3,"2",41,"2",NA,2,"4","4","8"
"5290",4844,"2","3",1,"2",53,"2",NA,0,"2","4","2"
"5291",8027,"3","6",2,"1",83,"7","3",0,"4","4","4"
"5292",4845,"3","6",2,"1",83,"7","3",0,"4","4","4"
"5293",4846,"1","5",2,"1",71,"7","3",0,"2","5","4"
"5294",4847,"5","3",2,"2",27,"2","2",0,"2","7","3"
"5295",8028,"4","6",5,"2",37,"2","4",3,"2","4","6"
